"redcap_id","recruit_date","source","recruit_int_summ","ps_proj_eligible","screened","sl_status","randomized","complete","rand_proj"
"S001111",2021-06-11,"google","ineligible","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001112",2021-06-13,"facebook","lost_contact","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001113",2021-06-13,"facebook","screening_scheduled","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001114",2021-05-13,"facebook","lost_contact","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001115",2021-06-13,"facebook","lost_contact","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001117",2021-06-17,"flyer","lost_contact","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001118",2021-06-17,"other_person","screening_scheduled","Project 3","screened","Screening Ineligible","not randomized","not complete","not randomized"
"S001120",2021-06-18,"facebook","waiting_list","Project 2","screened","Screening Ineligible","not randomized","not complete","not randomized"
"S001121",2021-06-23,"front_porch_forum","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001122",2021-06-23,"direct_mail","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001123",2021-06-23,"direct_mail","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001124",2021-06-23,"direct_mail","screening_scheduled","Project 3","screened","Complete","randomized","complete","rand: Project 3"
"S001125",2021-06-24,"other_person","screening_scheduled","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001126",2021-06-24,"direct_mail","screening_scheduled","Project 2","screened","Withdrawn - Post-Product","not randomized","not complete","not randomized"
"S001127",2021-06-24,"direct_mail","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001128",2021-06-24,"direct_mail","screening_scheduled","Project 3","screened","Screening Ineligible","not randomized","not complete","not randomized"
"S001129",2021-06-24,"direct_mail","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001130",2021-06-25,"direct_mail","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001131",2021-06-29,"direct_mail","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001132",2021-06-29,"direct_mail","screening_scheduled","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001133",2021-06-22,"google","screening_declined","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001134",2021-06-22,"other_person","screening_scheduled","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001135",2021-06-23,"direct_mail","screening_scheduled","Project 1 and Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001136",2021-06-23,"direct_mail","screening_declined","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001137",2021-06-23,"direct_mail","screening_scheduled","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001138",2021-06-29,"direct_mail","screening_scheduled","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001139",2021-06-24,"direct_mail","screening_scheduled","Project 3","screened","In Progress","randomized","not complete","rand: Project 3"
"S001140",2021-06-24,"direct_mail","screening_scheduled","Project 3","screened","Screening Ineligible","not randomized","not complete","not randomized"
"S001141",2021-06-26,"direct_mail","screening_declined","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001142",2021-06-26,"direct_mail","lost_contact","Project 1 and Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001143",2021-06-19,"clin_trials_web","waiting_list","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001144",2021-06-27,"front_porch_forum","screening_scheduled","Project 3","screened","Screening Ineligible","not randomized","not complete","not randomized"
"S001145",2021-06-27,"direct_mail","screening_scheduled","Project 3","screened","Screening Ineligible","not randomized","not complete","not randomized"
"S001146",2021-06-27,"front_porch_forum","lost_contact","Project 1","not screened",NA,"not randomized","not complete","not randomized"
"S001147",2021-06-28,"front_porch_forum","screening_scheduled","Project 3","screened","In Progress","randomized","not complete","rand: Project 3"
"S001148",2021-06-28,"direct_mail","screening_declined","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001149",2021-06-28,"direct_mail","screening_scheduled","Project 1 and Project 3","screened","Screening Ineligible","not randomized","not complete","not randomized"
"S001150",2021-06-29,"direct_mail","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001151",2021-06-29,"direct_mail","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001152",2021-06-30,"direct_mail","screening_declined","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001153",2021-06-30,"direct_mail","screening_scheduled","Project 2","screened","Screening Ineligible","not randomized","not complete","not randomized"
"S001154",2021-07-01,"direct_mail","screening_scheduled","Project 2","screened","Screening Ineligible","not randomized","not complete","not randomized"
"S001155",2021-05-11,"bus_ad","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001156",2021-05-14,"facebook","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001157",2021-05-14,"front_porch_forum","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001158",2021-05-15,"front_porch_forum","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001159",2021-05-16,"facebook","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001160",2021-05-16,"facebook","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001161",2021-07-01,"other_person","lost_contact","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001162",2021-07-03,"facebook","screening_declined","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001163",2021-07-03,"front_porch_forum","screening_scheduled","Project 3","screened","Complete","randomized","complete","rand: Project 3"
"S001164",2021-07-04,"clin_trials_web","lost_contact","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001165",2021-07-06,"clin_trials_web","screening_scheduled","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001166",2021-07-06,"direct_mail","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001167",2021-07-06,"flyer","lost_contact","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001168",2021-05-16,"facebook","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001169",2021-07-06,"craigslist","lost_contact","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001170",2021-07-08,"craigslist","lost_contact","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001171",2021-07-08,"google","lost_contact","Project 1 and Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001172",2021-05-16,"front_porch_forum","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001173",2021-05-17,"facebook","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001174",2021-05-18,"facebook","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001175",2021-05-19,"facebook","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001176",2021-07-08,"front_porch_forum","screening_scheduled","Project 3","screened","In Progress","randomized","not complete","rand: Project 3"
"S001177",2021-07-09,"front_porch_forum","lost_contact","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001178",2021-07-10,"craigslist","lost_contact","Project 1","not screened",NA,"not randomized","not complete","not randomized"
"S001179",2021-07-12,"flyer","lost_contact","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001180",2021-07-10,"front_porch_forum","screening_scheduled","Project 3","screened","Screening Ineligible","not randomized","not complete","not randomized"
"S001181",2021-05-19,"facebook","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001182",2021-05-20,"facebook","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001183",2021-11-21,"front_porch_forum","waiting_list","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001184",2021-07-15,"direct_mail","screening_scheduled","Project 3","screened","Screening Ineligible","not randomized","not complete","not randomized"
"S001186",2021-05-21,"facebook","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001187",2021-05-21,"facebook","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001189",2021-07-16,"other_person","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001190",2021-07-18,"direct_mail","screening_declined","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001191",2021-07-19,"direct_mail","waiting_list","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001192",2021-07-19,"google","screening_scheduled","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001193",2021-07-19,"direct_mail","lost_contact","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001194",2021-07-19,"flyer","lost_contact","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001195",2021-07-19,"facebook","screening_declined","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001197",2021-07-20,"front_porch_forum","lost_contact","Project 1","not screened",NA,"not randomized","not complete","not randomized"
"S001198",2021-07-22,"other_person","ineligible","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001200",2021-05-21,"front_porch_forum","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001201",2021-05-23,"google","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001202",2021-05-23,"facebook","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001203",2021-05-23,"facebook","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001204",2021-05-23,"front_porch_forum","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001205",2021-07-26,"flyer","screening_scheduled","Project 3","screened","Screening Ineligible","not randomized","not complete","not randomized"
"S001206",2021-07-23,"craigslist","screening_scheduled","Project 3","screened","Screening Ineligible","not randomized","not complete","not randomized"
"S001207",2021-07-25,"facebook","lost_contact","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001208",2021-07-26,"facebook","screening_declined","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001209",2021-07-30,"flyer","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001210",2021-08-01,"google","screening_declined","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001211",2021-08-02,"flyer","ineligible","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001212",2021-08-02,"metro_news","screening_declined","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001213",2021-08-03,"front_porch_forum","screening_declined","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001214",2021-08-04,"flyer","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001215",2021-08-04,"front_porch_forum","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001216",2021-08-05,"facebook","screening_declined","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001217",2021-08-05,"facebook","lost_contact","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001218",2021-08-05,"neighborhood_news","screening_scheduled","Project 3","screened","Screening Ineligible","not randomized","not complete","not randomized"
"S001219",2021-08-12,"flyer","screening_scheduled","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001220",2021-08-11,"other_person","lost_contact","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001221",2021-08-11,"front_porch_forum","screening_scheduled","Project 1","not screened",NA,"not randomized","not complete","not randomized"
"S001222",2021-08-16,"flyer","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001223",2021-08-16,"other_person","screening_scheduled","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001224",2021-08-13,"facebook","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001225",2021-08-16,"facebook","screening_scheduled","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001226",2021-08-16,"facebook","screening_declined","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001227",2021-08-17,"facebook","lost_contact","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001228",2021-08-18,"direct_mail","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001229",2021-08-18,"direct_mail","screening_scheduled","Project 2","screened","In Progress","randomized","not complete","rand: Project 2"
"S001230",2021-08-19,"direct_mail","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001231",2021-08-18,"other_person","lost_contact","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001232",2021-08-18,"direct_mail","lost_contact","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001233",2021-08-19,"craigslist","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001234",2021-08-19,"direct_mail","screening_scheduled","Project 3","screened","Screening Ineligible","not randomized","not complete","not randomized"
"S001235",2021-08-20,"direct_mail","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001236",2021-08-20,"direct_mail","waiting_list","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001237",2021-08-20,"direct_mail","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001238",2021-08-20,"direct_mail","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001239",2021-08-19,"other_person","screening_declined","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001240",2021-08-19,"direct_mail","lost_contact","Project 1","not screened",NA,"not randomized","not complete","not randomized"
"S001241",2021-08-20,"other_person","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001242",2021-08-19,"google","screening_scheduled","Project 1 and Project 3","screened","In Progress","randomized","not complete","rand: Project 1"
"S001243",2021-08-20,"facebook","waiting_list","Project 3","screened","Withdrawn - Post-Product","randomized","not complete","rand: Project 3"
"S001244",2021-08-20,"direct_mail","ineligible","ineligible","screened","Screening Ineligible","not randomized","not complete","not randomized"
"S001245",2021-08-20,"direct_mail","screening_scheduled","Project 2","screened","In Progress","randomized","not complete","rand: Project 2"
"S001246",2021-08-23,"flyer","screening_scheduled","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001247",2021-08-23,"direct_mail","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001248",2021-08-21,"direct_mail","screening_scheduled","Project 3","screened","In Progress","randomized","not complete","rand: Project 3"
"S001249",2021-08-22,"direct_mail","lost_contact","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001250",2021-08-22,"front_porch_forum","screening_scheduled","Project 3","screened","Screening Ineligible","not randomized","not complete","not randomized"
"S001251",2021-08-23,"radio","lost_contact","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001252",2021-08-23,"direct_mail","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001253",2021-08-24,"direct_mail","screening_scheduled","Project 3","screened","In Progress","randomized","not complete","rand: Project 3"
"S001254",2021-08-24,"direct_mail","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001255",2021-08-24,"direct_mail","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001256",2021-08-24,"direct_mail","screening_scheduled","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001257",2021-08-23,"direct_mail","ineligible","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001258",2021-08-24,"direct_mail","screening_scheduled","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001259",2021-08-24,"direct_mail","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001260",2021-08-25,"direct_mail","lost_contact","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001261",2021-08-24,"direct_mail","lost_contact","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001262",2021-08-24,"direct_mail","waiting_list","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001263",2021-08-25,"direct_mail","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001264",2021-08-25,"direct_mail","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001265",2021-08-26,"direct_mail","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001266",2021-08-26,"direct_mail","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001267",2021-08-26,"direct_mail","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001268",2021-08-26,"direct_mail","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001269",2021-08-25,"front_porch_forum","lost_contact","Project 1","not screened",NA,"not randomized","not complete","not randomized"
"S001270",2021-08-25,"direct_mail","screening_scheduled","Project 3","screened","In Progress","randomized","not complete","rand: Project 3"
"S001271",2021-08-26,"direct_mail","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001272",2021-08-26,"direct_mail","screening_scheduled","Project 2","screened","In Progress","randomized","not complete","rand: Project 2"
"S001274",2021-08-30,"other_person","screening_scheduled","Project 2","screened","In Progress","randomized","not complete","rand: Project 2"
"S001276",2021-08-30,"other_person","screening_scheduled","Project 1","not screened",NA,"not randomized","not complete","not randomized"
"S001277",2021-08-30,"direct_mail","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001278",2021-08-30,"other_person","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001280",2021-08-27,"direct_mail","lost_contact","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001281",2021-08-27,"direct_mail","screening_scheduled","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001282",2021-08-27,"front_porch_forum","screening_scheduled","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001283",2021-08-28,"direct_mail","screening_scheduled","Project 2","screened","In Progress","randomized","not complete","rand: Project 2"
"S001284",2021-08-31,"direct_mail","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001285",2021-08-28,"front_porch_forum","screening_scheduled","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001286",2021-08-31,"direct_mail","screening_declined","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001287",2021-08-31,"direct_mail","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001288",2021-08-31,"other_person","screening_declined","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001289",2021-08-31,"direct_mail","screening_scheduled","Project 1 and Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001290",2021-08-29,"direct_mail","lost_contact","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001291",2021-08-29,"direct_mail","ineligible","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001292",2021-08-29,"direct_mail","screening_declined","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001293",2021-08-29,"direct_mail","screening_declined","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001294",2021-08-09,"direct_mail","screening_scheduled","Project 3","screened","Screening Ineligible","not randomized","not complete","not randomized"
"S001295",2021-08-29,"front_porch_forum","screening_declined","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001296",2021-08-30,"direct_mail","lost_contact","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001297",2021-08-30,"other_person","screening_declined","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001298",2021-08-30,"direct_mail","waiting_list","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001300",2021-08-31,"front_porch_forum","screening_declined","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001301",2021-09-01,"direct_mail","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001302",2021-09-01,"direct_mail","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001303",2021-09-01,"direct_mail","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001304",2021-08-31,"other_person","lost_contact","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001306",2021-09-01,"direct_mail","screening_declined","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001307",2021-09-02,"front_porch_forum","waiting_list","Project 1 and Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001308",2021-09-07,"direct_mail","screening_declined","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001309",2021-09-07,"direct_mail","screening_scheduled","Project 3","screened","Screening Ineligible","not randomized","not complete","not randomized"
"S001310",2021-09-03,"front_porch_forum","ineligible","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001311",2021-09-06,"direct_mail","screening_declined","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001312",2021-09-07,"direct_mail","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001313",2021-09-07,"direct_mail","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001314",2021-09-09,"direct_mail","screening_scheduled","Project 3","screened","In Progress","randomized","not complete","rand: Project 3"
"S001315",2021-09-09,"direct_mail","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001316",2021-09-09,"other_person","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001318",2021-09-10,"direct_mail","screening_scheduled","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001319",2021-09-10,"direct_mail","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001320",2021-09-10,"direct_mail","screening_scheduled","Project 3","screened","Screening Ineligible","not randomized","not complete","not randomized"
"S001321",2021-09-08,"direct_mail","screening_scheduled","Project 1 and Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001322",2021-09-10,"front_porch_forum","lost_contact","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001323",2021-10-12,"flyer","waiting_list","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001324",2021-09-20,"direct_mail","lost_contact","Project 1 and Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001326",2021-09-11,"facebook","screening_declined","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001328",2021-09-14,"front_porch_forum","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001329",2021-09-13,"front_porch_forum","screening_scheduled","Project 3","screened","In Progress","randomized","not complete","rand: Project 3"
"S001330",2021-09-13,"direct_mail","lost_contact","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001331",2021-09-13,"direct_mail","ineligible","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001332",2021-09-14,"facebook","screening_declined","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001333",2021-09-14,"direct_mail","screening_scheduled","Project 3","screened","In Progress","randomized","not complete","rand: Project 3"
"S001334",2021-09-14,"front_porch_forum","screening_scheduled","Project 3","screened","Withdrawn - Pre-Product","not randomized","not complete","not randomized"
"S001335",2021-09-16,"craigslist","screening_scheduled","Project 2","screened","In Progress","randomized","not complete","rand: Project 2"
"S001336",2021-09-16,"flyer","lost_contact","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001337",2021-09-16,"direct_mail","screening_scheduled","Project 3","screened","In Progress","randomized","not complete","rand: Project 3"
"S001338",2021-09-17,"direct_mail","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001339",2021-09-17,"flyer","screening_scheduled","Project 2","screened","In Progress","randomized","not complete","rand: Project 2"
"S001340",2021-09-16,"direct_mail","ineligible","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001341",2021-09-17,"front_porch_forum","screening_scheduled","Project 3","screened","Screening Ineligible","not randomized","not complete","not randomized"
"S001342",2021-09-20,"direct_mail","screening_scheduled","Project 2","screened","In Progress","randomized","not complete","rand: Project 2"
"S001343",2021-09-17,"front_porch_forum","screening_declined","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001344",2021-09-17,"direct_mail","screening_scheduled","Project 1","screened","Screening Ineligible","not randomized","not complete","not randomized"
"S001345",2021-09-18,"other_person","waiting_list","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001346",2021-09-20,"direct_mail","screening_scheduled","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001347",2021-09-19,"front_porch_forum","lost_contact","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001348",2021-09-19,"google","screening_declined","Project 1","not screened",NA,"not randomized","not complete","not randomized"
"S001349",2021-09-19,"craigslist","waiting_list","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001350",2021-09-19,"direct_mail","screening_scheduled","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001351",2021-09-20,"direct_mail","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001352",2021-09-21,"direct_mail","ineligible","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001354",2021-09-21,"google","screening_declined","Project 1","not screened",NA,"not randomized","not complete","not randomized"
"S001355",2021-09-21,"direct_mail","lost_contact","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001356",2021-09-23,"direct_mail","lost_contact","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001357",2021-09-24,"facebook","lost_contact","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001358",2021-09-27,"radio","screening_declined","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001359",2021-09-28,"facebook","screening_scheduled","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001360",2021-09-28,"flyer","lost_contact","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001362",2021-09-30,"flyer","screening_scheduled","Project 2","screened","In Progress","randomized","not complete","rand: Project 2"
"S001363",2021-10-04,"flyer","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001364",2021-10-02,"flyer","screening_scheduled","Project 3","screened","Screening Ineligible","not randomized","not complete","not randomized"
"S001365",2021-10-03,"facebook","screening_declined","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001366",2021-10-05,"bus_ad","lost_contact","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001367",2021-10-05,"other_person","screening_scheduled","Project 1","not screened",NA,"not randomized","not complete","not randomized"
"S001368",2021-10-05,"flyer","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001369",2021-10-05,"flyer","waiting_list","Project 2","screened","Screening Ineligible","not randomized","not complete","not randomized"
"S001370",2021-11-16,"flyer","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001371",2021-10-08,"flyer","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001372",2021-10-08,"other_person","screening_declined","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001373",2021-10-10,"facebook","screening_declined","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001374",2021-10-10,"other_person","screening_scheduled","Project 3","screened","In Progress","randomized","not complete","rand: Project 3"
"S001375",2021-10-11,"direct_mail","screening_declined","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001376",2021-10-11,"other_person","ineligible","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001377",2021-11-16,"other_person","screening_scheduled","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001378",2021-10-11,"other","lost_contact","Project 1","not screened",NA,"not randomized","not complete","not randomized"
"S001379",2021-10-12,"craigslist","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001380",2021-10-12,"facebook","screening_declined","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001381",2021-10-13,"other_person","screening_scheduled","Project 1 and Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001382",2021-10-16,"flyer","screening_scheduled","Project 1","not screened",NA,"not randomized","not complete","not randomized"
"S001383",2021-10-19,"flyer","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001384",2021-10-19,"facebook","screening_declined","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001385",2021-10-22,"other_person","waiting_list","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001386",2021-10-22,"front_porch_forum","screening_declined","Project 3","not screened",NA,"not randomized","not complete","not randomized"
